"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/18/2024","AQS","131350002","3","0.5","ug/m3 LC","3","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/19/2024","AQS","131350002","3","0.8","ug/m3 LC","4","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/20/2024","AQS","131350002","3","2.2","ug/m3 LC","12","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/21/2024","AQS","131350002","3","4.3","ug/m3 LC","24","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/22/2024","AQS","131350002","3","14.2","ug/m3 LC","61","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/23/2024","AQS","131350002","3","4.4","ug/m3 LC","24","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/24/2024","AQS","131350002","3","2.8","ug/m3 LC","16","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/25/2024","AQS","131350002","3","6.1","ug/m3 LC","34","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/26/2024","AQS","131350002","3","17.5","ug/m3 LC","67","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/27/2024","AQS","131350002","3","17.8","ug/m3 LC","67","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/28/2024","AQS","131350002","3","5.7","ug/m3 LC","32","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"02/29/2024","AQS","131350002","3","2.3","ug/m3 LC","13","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/01/2024","AQS","131350002","3","4.3","ug/m3 LC","24","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/02/2024","AQS","131350002","3","5.9","ug/m3 LC","33","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/03/2024","AQS","131350002","3","6.2","ug/m3 LC","34","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/04/2024","AQS","131350002","3","8","ug/m3 LC","44","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/05/2024","AQS","131350002","3","9","ug/m3 LC","50","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/06/2024","AQS","131350002","3","1.4","ug/m3 LC","8","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/07/2024","AQS","131350002","3","2.3","ug/m3 LC","13","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/08/2024","AQS","131350002","3","4","ug/m3 LC","22","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/09/2024","AQS","131350002","3","1.7","ug/m3 LC","9","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/10/2024","AQS","131350002","3","2.3","ug/m3 LC","13","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/11/2024","AQS","131350002","3","2.5","ug/m3 LC","14","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/12/2024","AQS","131350002","3","10.3","ug/m3 LC","53","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/13/2024","AQS","131350002","3","17.4","ug/m3 LC","66","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/14/2024","AQS","131350002","3","26.5","ug/m3 LC","83","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/15/2024","AQS","131350002","3","16.8","ug/m3 LC","65","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/16/2024","AQS","131350002","3","4.6","ug/m3 LC","26","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/17/2024","AQS","131350002","3","5.5","ug/m3 LC","31","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/18/2024","AQS","131350002","3","3.7","ug/m3 LC","21","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/19/2024","AQS","131350002","3","7.6","ug/m3 LC","42","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/20/2024","AQS","131350002","3","18.6","ug/m3 LC","69","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/21/2024","AQS","131350002","3","26.2","ug/m3 LC","83","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/22/2024","AQS","131350002","3","21.5","ug/m3 LC","74","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/23/2024","AQS","131350002","3","6.9","ug/m3 LC","38","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/24/2024","AQS","131350002","3","7.8","ug/m3 LC","43","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/25/2024","AQS","131350002","3","5.9","ug/m3 LC","33","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/26/2024","AQS","131350002","3","7.4","ug/m3 LC","41","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/27/2024","AQS","131350002","3","6.7","ug/m3 LC","37","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/28/2024","AQS","131350002","3","4.8","ug/m3 LC","27","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/29/2024","AQS","131350002","3","7.2","ug/m3 LC","40","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/30/2024","AQS","131350002","3","18.8","ug/m3 LC","69","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"03/31/2024","AQS","131350002","3","18.2","ug/m3 LC","68","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/01/2024","AQS","131350002","3","17","ug/m3 LC","66","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/02/2024","AQS","131350002","3","17.4","ug/m3 LC","66","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/03/2024","AQS","131350002","3","6.1","ug/m3 LC","34","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/04/2024","AQS","131350002","3","4.5","ug/m3 LC","25","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/05/2024","AQS","131350002","3","6.3","ug/m3 LC","35","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/06/2024","AQS","131350002","3","7.8","ug/m3 LC","43","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/07/2024","AQS","131350002","3","30.2","ug/m3 LC","90","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/08/2024","AQS","131350002","3","30.2","ug/m3 LC","90","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/09/2024","AQS","131350002","3","22.2","ug/m3 LC","75","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/10/2024","AQS","131350002","3","17.4","ug/m3 LC","66","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/11/2024","AQS","131350002","3","5.1","ug/m3 LC","28","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/12/2024","AQS","131350002","3","4.6","ug/m3 LC","26","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/13/2024","AQS","131350002","3","6.7","ug/m3 LC","37","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/14/2024","AQS","131350002","3","15.6","ug/m3 LC","63","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/15/2024","AQS","131350002","3","17.7","ug/m3 LC","67","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/16/2024","AQS","131350002","3","23.4","ug/m3 LC","78","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/17/2024","AQS","131350002","3","25.3","ug/m3 LC","81","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/18/2024","AQS","131350002","3","17.5","ug/m3 LC","67","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/19/2024","AQS","131350002","3","18.4","ug/m3 LC","68","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/20/2024","AQS","131350002","3","10.1","ug/m3 LC","53","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/21/2024","AQS","131350002","3","6","ug/m3 LC","33","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/22/2024","AQS","131350002","3","5.7","ug/m3 LC","32","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/23/2024","AQS","131350002","3","12.5","ug/m3 LC","57","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/24/2024","AQS","131350002","3","20.2","ug/m3 LC","72","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/25/2024","AQS","131350002","3","17.4","ug/m3 LC","66","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/26/2024","AQS","131350002","3","25.9","ug/m3 LC","82","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/27/2024","AQS","131350002","3","17.4","ug/m3 LC","66","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/28/2024","AQS","131350002","3","10.8","ug/m3 LC","54","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/29/2024","AQS","131350002","3","12.4","ug/m3 LC","57","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"04/30/2024","AQS","131350002","3","10.3","ug/m3 LC","53","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/01/2024","AQS","131350002","3","7.8","ug/m3 LC","43","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/02/2024","AQS","131350002","3","12.6","ug/m3 LC","58","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/03/2024","AQS","131350002","3","16.4","ug/m3 LC","65","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/04/2024","AQS","131350002","3","11.7","ug/m3 LC","56","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/05/2024","AQS","131350002","3","8.9","ug/m3 LC","49","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/06/2024","AQS","131350002","3","11.6","ug/m3 LC","56","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/07/2024","AQS","131350002","3","12.4","ug/m3 LC","57","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/08/2024","AQS","131350002","3","12.6","ug/m3 LC","58","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/09/2024","AQS","131350002","3","5.6","ug/m3 LC","31","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/10/2024","AQS","131350002","3","7.8","ug/m3 LC","43","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/11/2024","AQS","131350002","3","6.9","ug/m3 LC","38","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/12/2024","AQS","131350002","3","14.1","ug/m3 LC","60","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/13/2024","AQS","131350002","3","15.9","ug/m3 LC","64","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/14/2024","AQS","131350002","3","7.3","ug/m3 LC","41","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/15/2024","AQS","131350002","3","9.7","ug/m3 LC","52","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/16/2024","AQS","131350002","3","9.1","ug/m3 LC","51","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/17/2024","AQS","131350002","3","11.7","ug/m3 LC","56","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/18/2024","AQS","131350002","3","6.9","ug/m3 LC","38","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
"05/19/2024","AQS","131350002","3","5.1","ug/m3 LC","28","Gwinnett","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","135","Gwinnett","33.9632","-84.0691"
